Recipient,Activity namE,Award amount,Award date,Decision Month,Decision quarter,ACE Area,Local authority,Main discipline,Strand,Time-Limited Priority,
Alice Flynn,Sluts With Consoles | Audience Development + Tour,"£27,053",8-Jan-25,January,Q4,South East,Wokingham,Theatre,"£30,000 and below",
John Webb,Fire Fire (Jan/Feb 2025) R&D,"£6,800",8-Jan-25,January,Q4,South East,Thurrock,Theatre,"£30,000 and below",
The Poetry Business,40th Anniversary Poetry & Community,"£48,970",8-Jan-25,January,Q4,North,Sheffield,Literature,"Above £30,000",
Maria De Les Neus Gil Cortes,Bending Reality,"£29,987",8-Jan-25,January,Q4,London,Southwark,Combined arts,"£30,000 and below",
ECHO for Extra Choices in Herefordshire,Loss,"£80,370",9-Jan-25,January,Q4,Midlands,"Herefordshire, County of",Theatre,"Above £30,000",
Linden Dance Company CIC,(FINAL RESUBMISSION)  CAGED - Co-Creation and Development: A National Call to Action,"£61,881",9-Jan-25,January,Q4,Midlands,Birmingham,Dance,"Above £30,000",
Green Mind Promotions Ltd,Shiny New Model 2025,"£32,899",10-Jan-25,January,Q4,South East,Cambridge,Music,"£30,000 and below",Supporting Grassroots Music
Nardine Gharsa,"Grrls Club Studio: combatting gender disparity, strengthening networks, & developing resources for women in music to sustain their music industry careers","£30,978",10-Jan-25,January,Q4,London,Haringey,Music,"£30,000 and below",Supporting Grassroots Music
Takeshi Matsumoto,RESUBMISSION Club Ninja Creation & Premiere,"£66,338",10-Jan-25,January,Q4,London,Haringey,Dance,"Above £30,000",
Green Man Trust Ltd,Green Man Rising 2025,"£38,866",10-Jan-25,January,Q4,London,Islington,Music,"Above £30,000",Supporting Grassroots Music
Queer Ass Folk,Queer Ass Folk - LGBTQ+ Live Music Series in Hastings,"£19,770",10-Jan-25,January,Q4,South East,Hastings,Music,"£30,000 and below",Supporting Grassroots Music
Music and Theatre for All,"Dancing in the Mirror: 100 years of the Fellowship Inn; outreach, opera and organisational development","£55,480",10-Jan-25,January,Q4,London,Lewisham,Music,"Above £30,000",
Sidmouth Coastal Community Hub CIC,Sidmouth Sea Spot @Connaught,"£18,000",10-Jan-25,January,Q4,South West,East Devon,Music,"£30,000 and below",Supporting Grassroots Music
Wood Festival 2015 Ltd,Wood HQ Audience Development and Outreach,"£30,000",10-Jan-25,January,Q4,South West,Cheltenham,Music,"£30,000 and below",Supporting Grassroots Music
Ansel Wong,Monarch Mas Part 2,"£83,700",10-Jan-25,January,Q4,London,Harrow,Combined arts,"Above £30,000",
Happy Valley Pride,Happy Valley Pride 2025 - RESUBMISSION,"£37,000",10-Jan-25,January,Q4,North,Calderdale,Combined arts,"Above £30,000",
From the Other Limited,SFTOC 25 - 20th Anniversary Festival,"£40,000",10-Jan-25,January,Q4,North,Salford,Music,"Above £30,000",Supporting Grassroots Music
You Press,You Press: PLAY 2026,"£27,403",10-Jan-25,January,Q4,London,Newham,Music,"£30,000 and below",Supporting Grassroots Music
Spiltmilk Dance,"Bloom - A project from Spiltmilk addressing barriers to culture for Older Adults in care home, hospital and community settings through co-creation of a new dance show","£53,180",10-Jan-25,January,Q4,Midlands,Warwick,Dance,"Above £30,000",
New Future Creatives Ltd,EmpowerHer,"£29,626",10-Jan-25,January,Q4,Midlands,Warwick,Music,"£30,000 and below",Supporting Grassroots Music
Ditchling Museum of Art + Craft,Unlocking Collections: The Ditchling Story,"£45,035",10-Jan-25,January,Q4,South East,Lewes,Museums,"Above £30,000",Unlocking Collections
Shire Folk Limited,Shire Folk - Phase 2,"£44,860",10-Jan-25,January,Q4,Midlands,Shropshire,Music,"Above £30,000",Supporting Grassroots Music
The Grant Museum of Zoology,Sylvia Kluczewski,"£13,000",15-Jan-25,January,Q4,London,Camden,Visual arts,"£30,000 and below",Unlocking Collections
Debbie Harbin,HEDGE National Tour & Audience Development,"£29,886",15-Jan-25,January,Q4,North,Stockton-on-Tees,Dance,"£30,000 and below",
Thamesmead Arts and Culture Office (TACO),Estates,"£29,379",15-Jan-25,January,Q4,London,Bexley,Visual arts,"£30,000 and below",
Libraries & Arts - Staffordshire County Council,Festival of Brilliant 2025,"£29,500",15-Jan-25,January,Q4,Midlands,Stafford,Literature,"£30,000 and below",Universal Library Offers
Stuart Waters,"Artist led Research & Development, Workshops, Open Studio programme in East Sussex","£20,445",15-Jan-25,January,Q4,South East,Eastbourne,Dance,"£30,000 and below",
Luna Arts,Opening Conversations on Mortality Through Creativity,"£30,099",15-Jan-25,January,Q4,South East,Brighton and Hove,Combined arts,"£30,000 and below",
K2CO LTD,A Thing of Beauty,"£29,500",15-Jan-25,January,Q4,Midlands,Birmingham,Dance,"£30,000 and below",
Brighton People's Theatre CIO,R&D Museum of Life,"£31,200",15-Jan-25,January,Q4,South East,Brighton and Hove,Theatre,"£30,000 and below",
CRESCENDORIOUS LIMITED,Kids to the Front,"£33,522",15-Jan-25,January,Q4,South East,Thanet,Theatre,"£30,000 and below",
Strangelove Festival,Folkestone Dance Festival Resubmission,"£24,000",15-Jan-25,January,Q4,South East,Folkestone and Hythe,Dance,"£30,000 and below",
Nicola Werenowska,Star Sisters Embedding Music,"£13,359",15-Jan-25,January,Q4,South East,Colchester,Theatre,"£30,000 and below",
Josie Mitchell,Alternative Review Culture,"£30,000",15-Jan-25,January,Q4,London,Hackney,Literature,"£30,000 and below",
USDD NETWORKS,USDD Street Dance Festival,"£30,000",15-Jan-25,January,Q4,South East,Medway,Dance,"£30,000 and below",
Sean Smith,BodyScramble - As Long As The Stars Last,"£8,735",15-Jan-25,January,Q4,North,Northumberland,Theatre,"£30,000 and below",
Elizabeth Jane Klotz,'The Fabric of Us': Co-created outdoor work for SIRF,"£30,910",15-Jan-25,January,Q4,North,Gateshead,Dance,"£30,000 and below",
New Future Collective,The Legends of Them UK Tour RESUBMISSION,"£125,359",15-Jan-25,January,Q4,London,Hackney,Theatre,"Above £30,000 - Over £30k Touring project",
Nina Wakeford,Singing Our Pink Depot,"£14,996",15-Jan-25,January,Q4,London,Islington,Combined arts,"£30,000 and below",
Literary & Philosophical Society,ClassicsFest 2nd Edition,"£4,730",15-Jan-25,January,Q4,North,Newcastle upon Tyne,Literature,"£30,000 and below",
Shahaf Beer,The Jewish Dog,"£15,758",15-Jan-25,January,Q4,London,Haringey,Theatre,"£30,000 and below",
Shoddy Theatre,"A Shoddy Detective Mid Scale Tour, Workshops & Theatre Presentations to High Priority Areas of the North East & Cumbria","£86,988",15-Jan-25,January,Q4,North,Northumberland,Theatre,"Above £30,000 - Over £30k Touring project",
Holmfirth Festival of Folk,Holmfirth Festival of Folk 2025,"£3,500",15-Jan-25,January,Q4,North,Kirklees,Music,"£30,000 and below",
Water City Music,Water City Music 2025 Programme,"£15,000",15-Jan-25,January,Q4,South West,Cotswold,Music,"£30,000 and below",
St Matthews Big Local,Our Arts Sketchbook,"£24,626",15-Jan-25,January,Q4,Midlands,Leicester,Combined arts,"£30,000 and below",
Nina Angus,The Music and Mindset Retreat - Phase 1,"£30,000",15-Jan-25,January,Q4,North,Leeds,Music,"£30,000 and below",
Dominic Lawton,The Colour of Dinosaurs Tour,"£76,454",15-Jan-25,January,Q4,South West,Harborough,Theatre,"Above £30,000 - Over £30k Touring project",
Zinthiya Ganeshpanchan Trust,Abuse Has No Excuse,"£28,770",15-Jan-25,January,Q4,Midlands,Leicester,Theatre,"£30,000 and below",
Made By Katie Green Ltd,Growing relationships with libraries and communities through dance: The Story Detectives and SEED,"£63,600",15-Jan-25,January,Q4,South East,Runnymede,Dance,"Above £30,000 - Over £30k Touring project",Universal Library Offers
The Hal Company CIO,Penned Up Tour Autumn 25,"£95,200",15-Jan-25,January,Q4,South East,West Suffolk,Theatre,"Above £30,000 - Over £30k Touring project",
Georgina Stone,Developing & Sustaining Last Unicorn Airways,"£18,000",15-Jan-25,January,Q4,North,Sheffield,Theatre,"£30,000 and below",
Emma Wang,NOT JUST,"£8,188",15-Jan-25,January,Q4,London,Lewisham,Visual arts,"£30,000 and below",
Anna Harriott,"Slow Touring, Creative Health and Company Development - Stories in the Dust 2025","£29,940",15-Jan-25,January,Q4,South West,Wiltshire,Theatre,"£30,000 and below",
Josephine Rogers,Right Mind R+D,"£12,546",15-Jan-25,January,Q4,South East,Wealden,Theatre,"£30,000 and below",
Mohit Mathur,Azaad Development,"£10,840",15-Jan-25,January,Q4,London,Lambeth,Theatre,"£30,000 and below",
Babel Theatre,Infuse,"£29,950",15-Jan-25,January,Q4,London,Lambeth,Theatre,"£30,000 and below",
Combination Dance Company,The Power of Different - A Dance and Wellbeing Project,"£19,500",15-Jan-25,January,Q4,London,Merton,Dance,"£30,000 and below",
Holly Wylds,Kids Business Touring Project,"£86,500",15-Jan-25,January,Q4,South East,North Hertfordshire,Combined arts,"Above £30,000 - Over £30k Touring project",
Little People Big Noise,THAMES - Seeds of Hope,"£6,520",15-Jan-25,January,Q4,London,Wandsworth,Music,"£30,000 and below",
Karen Avilez Guembes,Fen Boxes,"£11,300",15-Jan-25,January,Q4,South East,Fenland,Visual arts,"£30,000 and below",
Northern Roots Limited,Catalysing Creative Futures at Northern Roots,"£29,660",15-Jan-25,January,Q4,North,Oldham,Combined arts,"£30,000 and below",
Sinfonietta Productions Limited,Sound Out! on Tour,"£36,759",15-Jan-25,January,Q4,London,Camden,Music,"Above £30,000 - Over £30k Touring project",
Adam Tulloch,When I Was 10,"£29,831",15-Jan-25,January,Q4,Midlands,Broxtowe,Theatre,"£30,000 and below",
Ugly Duck Spaces Limited,A collective archive,"£28,281",15-Jan-25,January,Q4,London,Southwark,Combined arts,"£30,000 and below",
Tisna Westerhof,Women Life Freedom,"£19,772",15-Jan-25,January,Q4,London,Lewisham,Visual arts,"£30,000 and below",
Roots Mbili Theatre,Far Gone London & International Tour,"£92,473",15-Jan-25,January,Q4,North,Sheffield,Theatre,"Above £30,000 - Over £30k Touring project",
Isabella So,Dishing Out Memories,"£24,267",15-Jan-25,January,Q4,North,Salford,Theatre,"£30,000 and below",
Emma Dawes,Share,"£37,064",15-Jan-25,January,Q4,Midlands,Leicester,Literature,"£30,000 and below",
Matthew Barnard,Dream Tours,"£28,990",15-Jan-25,January,Q4,South East,Canterbury,Combined arts,"£30,000 and below",
Susan Crothers,"Less Alone, More Alive Final Stage - Resubmission","£34,775",15-Jan-25,January,Q4,South East,Thanet,Theatre,"£30,000 and below",
Annabel McCourt,I'm Sorry - Tour,"£54,000",15-Jan-25,January,Q4,North,North East Lincolnshire,Visual arts,"Above £30,000 - Over £30k Touring project",
James Wilton Dance Limited,"BACH Reimagined, Spring tour and outreach work","£30,000",15-Jan-25,January,Q4,South East,Mid Sussex,Dance,"£30,000 and below",
Stewart Wright,Circus Calamitous,"£7,500",15-Jan-25,January,Q4,South West,"Bristol, City of",Theatre,"£30,000 and below",
Tomoko Freeman,Antiquarian Shore,"£12,000",15-Jan-25,January,Q4,North,East Riding of Yorkshire,Visual arts,"£30,000 and below",
John Dinneen,"Brixton Calling; outreach, participation and performance - a new lens on 'musical theatre', a journey into the sociocultural impact of Brixton Academy","£28,700",15-Jan-25,January,Q4,London,Ealing,Theatre,"£30,000 and below",
Sean Gilbert,I'll Be The Monster,"£4,642",21-Jan-25,January,Q4,London,Westminster,Literature,"£30,000 and below",
SLiDE Dance Ltd,ORBiT,"£54,200",21-Jan-25,January,Q4,London,Croydon,Dance,"Above £30,000",
Yeah Youth Music,Yeah Youth Music Year 3,"£37,370",21-Jan-25,January,Q4,London,Camden,Music,"Above £30,000",
Noga Flaishon,Scapegoat - R&D,"£7,283",21-Jan-25,January,Q4,London,Hackney,Theatre,"£30,000 and below",
Glasgow Underground Artists Limited,Glasgow Underground presents SUPERFEEL,"£28,036",21-Jan-25,January,Q4,London,Hackney,Music,"£30,000 and below",
Beverly Andrews,Water,"£29,950",21-Jan-25,January,Q4,London,Camden,Music,"£30,000 and below",
Protein Dance Ltd,The Magic Flute,"£88,774",21-Jan-25,January,Q4,London,Greenwich,Dance,"Above £30,000",
Vision Redbridge Culture & Leisure - Libraries Service,Tech Ilford,"£18,560",21-Jan-25,January,Q4,London,Redbridge,Libraries,"£30,000 and below",Universal Library Offers
Dimensions Entertainment,Dimensions Carnival Arts Project,"£29,000",21-Jan-25,January,Q4,London,Haringey,Combined arts,"£30,000 and below",
Paddington Development Trust,First Theatre: great theatre on your doorstep - resubmission,"£62,624",21-Jan-25,January,Q4,London,Westminster,Theatre,"Above £30,000",
Miyoko Yamashita,2025 Redcar Summer Exhibition,"£45,858",22-Jan-25,January,Q4,North,Redcar and Cleveland,Visual arts,"Above £30,000",
Friends of Ropner Park,Eid Fusion Festival 2025,"£20,000",22-Jan-25,January,Q4,North,County Durham,Combined arts,"£30,000 and below",
Surge Forward Music and Arts CIC,"Surge 25 Clee, Clun, Birmingham & Changsha!","£29,910",22-Jan-25,January,Q4,Midlands,Shropshire,Music,"£30,000 and below",
Excessive Human Collective CIC,We Are The World Resubmission 3,"£29,991",22-Jan-25,January,Q4,North,Teignbridge,Dance,"£30,000 and below",
Lula Mebrahtu,"I'm a Walking Universe - OommoO Episode 2 develops creative tech, multilingualism, emerging artists & a community reviews platform","£32,000",22-Jan-25,January,Q4,London,Hackney,Theatre,"£30,000 and below",
The Creative Seed CIC,Clean Carnival,"£49,600",22-Jan-25,January,Q4,North,South Tyneside,Combined arts,"Above £30,000",
Music For Everyone,The Healing Power of Music: Nottingham Chamber Singers 40th Anniversary,"£9,986",22-Jan-25,January,Q4,Midlands,Nottingham,Music,"£30,000 and below",
Slugtown CIC,Slugtown: Building Artists and Community,"£39,999",22-Jan-25,January,Q4,North,Newcastle upon Tyne,Visual arts,"Above £30,000",
Hay Festival Foundation Ltd,Hay Festival Education and Outreach 2025,"£99,944",22-Jan-25,January,Q4,Midlands,Powys,Combined arts,"Above £30,000",
catherine barr,BigWalk to LittleSchools,"£11,000",22-Jan-25,January,Q4,Midlands,"Herefordshire, County of",Literature,"£30,000 and below",
ArtsGroupie CIC,Through Shadows We Learn (Accessing Libraries Via Creativity),"£15,930",22-Jan-25,January,Q4,North,Liverpool,Libraries,"£30,000 and below",Universal Library Offers
George Chakravarthi,Solo Exhibition,"£21,700",22-Jan-25,January,Q4,South East,Leicester,Visual arts,"£30,000 and below",
West End Players CIC,West End Players 2025-2026 - Resubmission,"£26,850",22-Jan-25,January,Q4,North,Lancaster,Theatre,"£30,000 and below",
Music:Leeds,Launchpad 2025,"£44,184",22-Jan-25,January,Q4,North,Leeds,Music,"Above £30,000",
soundLINCS,Connect,"£25,000",22-Jan-25,January,Q4,Midlands,Lincoln,Music,"£30,000 and below",
Creative Crowd Community,Rising Lights 2025,"£25,180",22-Jan-25,January,Q4,London,Newham,Music,"£30,000 and below",
Vanhulle Dance Theatre,ORB Development and Touring,"£41,964",22-Jan-25,January,Q4,South East,East Cambridgeshire,Dance,"Above £30,000",
Highly Sprung Performance,Anthology,"£66,000",22-Jan-25,January,Q4,Midlands,Coventry,Combined arts,"Above £30,000",
Spin Arts Ltd,"RIDE! - a large-scale Contemporary Hip-Hop Dance & Music show co-created with West Yorkshire’s Gypsy & Traveller communities for Bradford 2025, produced by Spin Arts.","£83,547",22-Jan-25,January,Q4,North,Bradford,Dance,"Above £30,000",
Bradford libraries,Big Tasty Read,"£65,550",22-Jan-25,January,Q4,North,Bradford,Libraries,"Above £30,000",Universal Library Offers
Charlie Williams,Creative-coding workshops and tour support,"£26,219",22-Jan-25,January,Q4,South West,Bath and North East Somerset,Music,"£30,000 and below",
We Are Not Saints,Not Saints Live- Resubmission,"£29,928",22-Jan-25,January,Q4,South East,Brighton and Hove,Music,"£30,000 and below",
Hector MacInnes,Skaftfell Residency 2025 - Hector MacInnes and Philippa C Thomas,"£19,902",22-Jan-25,January,Q4,South West,"Bristol, City of",Visual arts,"£30,000 and below",
Senhouse Museum Trust,"Strangers in a Strange Land: Festival of Arts, Ideas and Books","£12,000",22-Jan-25,January,Q4,North,Cumberland,Museums,"£30,000 and below",
Sutton Council's Cultural Services,Resilient Futures: Empowering Children Through Creative Health,"£24,599",22-Jan-25,January,Q4,London,Sutton,Libraries,"£30,000 and below",Universal Library Offers
Hastings Traditional Jack in the Green,Hastings Traditional Jack In The Green 2025,"£23,572",22-Jan-25,January,Q4,South East,Hastings,Combined arts,"£30,000 and below",
Purrple Cat CIC,Eddie & Jenny 3rd application,"£24,475",22-Jan-25,January,Q4,South West,Somerset,Theatre,"£30,000 and below",
Callington Community Arts,Callington Create,"£16,880",22-Jan-25,January,Q4,South West,Cornwall,Combined arts,"£30,000 and below",
Rosa Torr,Gun to your head Tour,"£24,105",22-Jan-25,January,Q4,South East,Norwich,Theatre,"£30,000 and below",
Theatre In Flow,We Are Still Asafo,"£26,360",22-Jan-25,January,Q4,North,Rochdale,Combined arts,"£30,000 and below",
Vicky Price,Story Veil: Unheard Female Voices on Domestic Abuse,"£28,261",22-Jan-25,January,Q4,North,Oldham,Visual arts,"£30,000 and below",
Cathy Burden,An Aerial Extravaganza,"£7,000",22-Jan-25,January,Q4,South West,Plymouth,Theatre,"£30,000 and below",
Ensemble Reza,Community Music Making for all,"£29,500",22-Jan-25,January,Q4,South East,Mid Sussex,Music,"£30,000 and below",
Adam Kammerling,Eko Pathways New Approaches .1,"£17,790",22-Jan-25,January,Q4,London,Hackney,Combined arts,"£30,000 and below",
Nyrobi Beckett-Messam,Hidden Disabilities,"£27,553",22-Jan-25,January,Q4,Midlands,Rushcliffe,Music,"£30,000 and below",
Deepa Naik,Performing Arts Studio - Lostwithiel Community Centre,"£14,436",22-Jan-25,January,Q4,South West,Cornwall,Combined arts,"£30,000 and below",
Laura Kenyon,Resubmission - WomanEwer,"£27,146",22-Jan-25,January,Q4,London,Tower Hamlets,Dance,"£30,000 and below",
Joanne Nacar,The Immortal Jellyfish - An art project about non-human time,"£24,860",22-Jan-25,January,Q4,Midlands,North Kesteven,Digital Arts,"£30,000 and below",
Silent Uproar Productions,Silent Uproar's Spring 2025 Community Tour,"£30,591",22-Jan-25,January,Q4,North,"Kingston upon Hull, City of",Theatre,"£30,000 and below",
Susmita Roy,Twinkle's Magic (resubmission 2),"£26,972",22-Jan-25,January,Q4,South West,East Hampshire,Literature,"£30,000 and below",
Carson Parkin-Fairley,Icons of Margate & Cliftonville,"£29,916",22-Jan-25,January,Q4,South East,Thanet,Visual arts,"£30,000 and below",
Burnley Leisure and Culture,Burnley Words Outreach and Community Festival 2025,"£49,950",22-Jan-25,January,Q4,North,Burnley,Literature,"Above £30,000",
The Bureau Centre for the Arts CIC,Creative Transitions #4,"£68,520",22-Jan-25,January,Q4,North,Blackburn with Darwen,Combined arts,"Above £30,000",
Stellar Creates,Nightfall 2025,"£99,000",22-Jan-25,January,Q4,North,Stockton-on-Tees,Combined arts,"Above £30,000",
Carlton Main Frickley Colliery Band,Allan Withington Conductor Summer School,"£20,690",22-Jan-25,January,Q4,North,Wakefield,Music,"£30,000 and below",
Lichfield Arts,Resubmission: Future Leaders in Outdoor Arts,"£22,158",22-Jan-25,January,Q4,Midlands,Lichfield,Combined arts,"£30,000 and below",
Liselle Terret,NFS Tour 2025,"£41,445",23-Jan-25,January,Q4,South East,Mid Sussex,Combined arts,"£30,000 and below",
Dens and Signals,Animals! North East - Reaching New Audiences and Building Profile,"£29,670",23-Jan-25,January,Q4,South East,Hastings,Theatre,"£30,000 and below",
Charlotte Spencer Projects,"We are all memory bodies - access, audience & partnership development","£28,009",23-Jan-25,January,Q4,South East,Brighton and Hove,Combined arts,"£30,000 and below",
Gravity & Levity,"Curiosity, Collaboration, Care, Consistency - investing in the Disabled aerial dance Community","£85,252",23-Jan-25,January,Q4,South East,Brighton and Hove,Dance,"Above £30,000",
Community Interest Company,MK Fringe 2025,"£30,000",23-Jan-25,January,Q4,South East,Bedford,Combined arts,"£30,000 and below",
Phoebe Taylor,The Soon Life,"£30,000",28-Jan-25,January,Q4,London,Haringey,Theatre,"£30,000 and below",
Emma Wray,Streets of Wealden 2025,"£24,095",28-Jan-25,January,Q4,South East,Wealden,Theatre,"£30,000 and below",
Original Allstars Music,The Shoreham Allstars,"£24,994",28-Jan-25,January,Q4,South East,Adur,Music,"£30,000 and below",
Historic Croydon Airport Trust,Amy 95,"£5,335",28-Jan-25,January,Q4,London,Croydon,Combined arts,"£30,000 and below",
M Gallego,Dance for All: Inclusive Ballroom Dance for Wellbeing,"£13,060",28-Jan-25,January,Q4,London,Wandsworth,Dance,"£30,000 and below",
Spun Glass Theatre,Improving access and community for Early Years audiences through an inspiring performance programme - POND PLAY - RESUBMISSION,"£31,338",28-Jan-25,January,Q4,South East,Hastings,Combined arts,"£30,000 and below",
Elevator Arts CIC,Xplore,"£20,340",28-Jan-25,January,Q4,South East,Southend-on-Sea,Combined arts,"£30,000 and below",
Ellen Muriel,Sounds Like Home Choir,"£19,118",28-Jan-25,January,Q4,London,Southwark,Music,"£30,000 and below",
Temi Wilkey,Main Character Energy,"£25,243",28-Jan-25,January,Q4,London,Lewisham,Theatre,"£30,000 and below",
Susanne Clausen,Proxies,"£19,699",28-Jan-25,January,Q4,South East,Reading,Visual arts,"£30,000 and below",
Peckham Digital CIC,Peckham Digital 25,"£29,998",28-Jan-25,January,Q4,London,Camden,Digital Arts,"£30,000 and below",
Adedayo Adegbite-Sanusi,Art Meets Culture: State Of The Art,"£20,300",28-Jan-25,January,Q4,London,Hackney,Combined arts,"£30,000 and below",
Lydia Renee Anderson,"It's a Sisterhood, B*tches R&D Lab","£28,891",28-Jan-25,January,Q4,South East,North Hertfordshire,Theatre,"£30,000 and below",
Marcia Edwards,The Chrysalis Graduate Training Programme,"£29,365",29-Jan-25,January,Q4,Midlands,Dudley,Dance,"£30,000 and below",
Ithalia Johnson,The Untold Story Of A Carnival Queen,"£35,600",29-Jan-25,January,Q4,North,Liverpool,Dance,"£30,000 and below",
Live Cancer Free,Creative Bonds,"£29,502",29-Jan-25,January,Q4,Midlands,Leicester,Combined arts,"£30,000 and below",
BeatFeet Limited,Creative Connections - creating change with children & families living with SEND,"£29,920",29-Jan-25,January,Q4,Midlands,Rushcliffe,Combined arts,"£30,000 and below",
SHEWOLVES,Development of Phoenix Theatre & VAMP,"£29,973",29-Jan-25,January,Q4,Midlands,Nottingham,Theatre,"£30,000 and below",
Speak Volumes Festival 2025,Speak Volumes Festival 2025,"£18,555",29-Jan-25,January,Q4,Midlands,Worcester,Combined arts,"£30,000 and below",
Suzie Devey,Women of Experiment,"£29,572",29-Jan-25,January,Q4,North,North Yorkshire,Visual arts,"£30,000 and below",
Cascade Theatre Company,Co-creation with people experiencing dementia,"£25,000",29-Jan-25,January,Q4,South West,Cornwall,Theatre,"£30,000 and below",
Joanna Malyon,Exploring the art of printmaking,"£15,502",29-Jan-25,January,Q4,South West,"Bournemouth, Christchurch and Poole",Visual arts,"£30,000 and below",
Newark Book Festival,Celebrating Creativity,"£22,400",29-Jan-25,January,Q4,Midlands,Newark and Sherwood,Combined arts,"£30,000 and below",
Justice in Motion,Oxfordshire Youth Engagement Programme,"£30,000",29-Jan-25,January,Q4,South East,Oxford,Combined arts,"£30,000 and below",
Mark Grist,Big Box Bonanza,"£16,275",29-Jan-25,January,Q4,South East,Peterborough,Literature,"£30,000 and below",
Danielle Compton,Close Enough - Spring Tour 2025,"£13,266",29-Jan-25,January,Q4,South West,Plymouth,Theatre,"£30,000 and below",
Luke Brown,Walk of the Dandelion: Creation to Touring: Resubmission,"£24,174",29-Jan-25,January,Q4,South West,Portsmouth,Theatre,"£30,000 and below",
William Sherratt,Creating Cultural Connections from Stoke-on-Trent to the Source of the Nile,"£29,015",29-Jan-25,January,Q4,Midlands,Stoke-on-Trent,Music,"£30,000 and below",
Deal Music and Arts Limited,Festival 2025 embracing diversity,"£26,231",29-Jan-25,January,Q4,South East,Canterbury,Music,"£30,000 and below",
Eleesha Young-Drennan,RESUB innovative multi artform family work development,"£29,240",29-Jan-25,January,Q4,South East,Canterbury,Theatre,"£30,000 and below",
elisavet lazana,Let's Create and Reuse,"£29,913",29-Jan-25,January,Q4,Midlands,Warwick,Visual arts,"£30,000 and below",
B Sharp,Busking Festival 2025,"£24,298",29-Jan-25,January,Q4,South West,Dorset,Music,"£30,000 and below",
LIGHTS! LIGHTS! LIGHTS! CIC,Joy Ride,"£35,990",29-Jan-25,January,Q4,South West,"Bristol, City of",Combined arts,"£30,000 and below",
Michaela Wate,Seeking,"£26,898",29-Jan-25,January,Q4,North,Gateshead,Dance,"£30,000 and below",
Dibby Theatre,‘First Dibs’ - LGBTQ+ Freelance Creative Talent Development Programme for Greater Manchester (3rd submission),"£18,500",29-Jan-25,January,Q4,North,Salford,Theatre,"£30,000 and below",
Workers' Music Association,Alan Bush 125th Anniversary Celebrations,"£7,087",29-Jan-25,January,Q4,North,North Lanarkshire,Music,"£30,000 and below",
Roots,Climate Pride,"£32,025",29-Jan-25,January,Q4,North,North Yorkshire,Theatre,"£30,000 and below",
Sonder Radio LTD,Sonder Spoken Word,"£20,750",29-Jan-25,January,Q4,North,Manchester,Literature,"£30,000 and below",
serenah cole,'New Musical 'Forgiven' - Phase 1',"£26,267",29-Jan-25,January,Q4,Midlands,Leicester,Theatre,"£30,000 and below",
Lauren Haywood,Celebrating Hip Hop Culture - Fidget Feet 15th Anniversary Project,"£28,875",29-Jan-25,January,Q4,North,Kirklees,Dance,"£30,000 and below",
Roses Theatre Trust,Learning How to Make Art and Environmental Activities More Inclusive,"£5,140",29-Jan-25,January,Q4,South West,Tewkesbury,Not discipline specific,"£30,000 and below",
Art Week Exeter,Art Week Exeter 2025,"£29,853",29-Jan-25,January,Q4,South West,Exeter,Combined arts,"£30,000 and below",
Lewis Burton,Where Are the Trans Artists? Amplifying Voices Through Performance and Symposium to Elevate Trans Representation,"£31,200",30-Jan-25,January,Q4,London,Hackney,Combined arts,"£30,000 and below",
Tim Arnold,Super Connected 2025,"£28,579",30-Jan-25,January,Q4,London,Haringey,Combined arts,"£30,000 and below",
Keba Jalloh,Shhh...,"£27,242",30-Jan-25,January,Q4,London,Wandsworth,Theatre,"£30,000 and below",
RINA MUSHONGA,Kindred Critical Mass Program,"£10,939",30-Jan-25,January,Q4,London,Lewisham,Theatre,"£30,000 and below",
London Borough Havering,‘A GOOD LIFE’ - A partnership catalyst programme of step change for Havering.,"£500,000",30-Jan-25,January,Q4,London,Havering,Not discipline specific,"Above £30,000 - Place Partnership project",
Jim Warboy,Fierce Love: Writing & Workshops for Queer Electronic Opera,"£31,333",30-Jan-25,January,Q4,London,Camden,Music,"£30,000 and below",
Soledad Zarate,"Shadow puppet making workshops in schools, libraries and community centres for children from disadvantaged backgrounds","£9,293",30-Jan-25,January,Q4,London,Ealing,Theatre,"£30,000 and below",
The National Caribbean Monument,Loyalty to the Crown - The Story of Caribbean Service People,"£27,410",30-Jan-25,January,Q4,London,Hammersmith and Fulham,Literature,"£30,000 and below",
Elgar Festival,Celebrating Elgar 2025,"£56,311",4-Feb-25,February,Q4,Midlands,Worcester,Music,"Above £30,000",
Grasshopper Music Trust,Young Musicians Development Project RESUBMISSION,"£15,000",4-Feb-25,February,Q4,London,Kensington and Chelsea,Music,"£30,000 and below",
London Borough of Barking and Dagenham Culture Service,Women's Museum Public Programme 2025,"£26,739",4-Feb-25,February,Q4,London,Barking and Dagenham,Museums,"£30,000 and below",
Alchemise Theatre,Long Covid SuperHeroes RESUBMISSION,"£52,703",4-Feb-25,February,Q4,London,Southwark,Literature,"£30,000 and below",
No-Table Productions,One Way Out at Brixton House,"£29,999",4-Feb-25,February,Q4,London,Southwark,Theatre,"£30,000 and below",
Teatro Vivo LTD,Orpheus and the Underworld,"£30,000",4-Feb-25,February,Q4,London,Lewisham,Theatre,"£30,000 and below",
